commit,date,file_type,path,package,project,added_lines,commit_size,commit_msg,change_type,commit_index,month
6592e777fa5ea084f46252f2ecff71772ac19674,2019-11-08 18:33:02,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/RegularizedBeta.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,27,"Fixed checkstyle in gamma.

Changed all classes with private constructors to final.

Updated whitespace around array initializers in tests.",MODIFY,462,2019-11
6592e777fa5ea084f46252f2ecff71772ac19674,2019-11-08 18:33:02,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/RegularizedGamma.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,3,27,"Fixed checkstyle in gamma.

Changed all classes with private constructors to final.

Updated whitespace around array initializers in tests.",MODIFY,462,2019-11
6592e777fa5ea084f46252f2ecff71772ac19674,2019-11-08 18:33:02,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Trigamma.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,27,"Fixed checkstyle in gamma.

Changed all classes with private constructors to final.

Updated whitespace around array initializers in tests.",MODIFY,462,2019-11
6592e777fa5ea084f46252f2ecff71772ac19674,2019-11-08 18:33:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,5,27,"Fixed checkstyle in gamma.

Changed all classes with private constructors to final.

Updated whitespace around array initializers in tests.",MODIFY,462,2019-11
6592e777fa5ea084f46252f2ecff71772ac19674,2019-11-08 18:33:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/ErfDifferenceTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,3,27,"Fixed checkstyle in gamma.

Changed all classes with private constructors to final.

Updated whitespace around array initializers in tests.",MODIFY,462,2019-11
6592e777fa5ea084f46252f2ecff71772ac19674,2019-11-08 18:33:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/ErfTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,27,"Fixed checkstyle in gamma.

Changed all classes with private constructors to final.

Updated whitespace around array initializers in tests.",MODIFY,462,2019-11
6592e777fa5ea084f46252f2ecff71772ac19674,2019-11-08 18:33:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/GammaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,461,27,"Fixed checkstyle in gamma.

Changed all classes with private constructors to final.

Updated whitespace around array initializers in tests.",MODIFY,462,2019-11
6592e777fa5ea084f46252f2ecff71772ac19674,2019-11-08 18:33:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InvGamma1pm1Test.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,21,27,"Fixed checkstyle in gamma.

Changed all classes with private constructors to final.

Updated whitespace around array initializers in tests.",MODIFY,462,2019-11
6592e777fa5ea084f46252f2ecff71772ac19674,2019-11-08 18:33:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfcTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,27,"Fixed checkstyle in gamma.

Changed all classes with private constructors to final.

Updated whitespace around array initializers in tests.",MODIFY,462,2019-11
6592e777fa5ea084f46252f2ecff71772ac19674,2019-11-08 18:33:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogBetaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,503,27,"Fixed checkstyle in gamma.

Changed all classes with private constructors to final.

Updated whitespace around array initializers in tests.",MODIFY,462,2019-11
6592e777fa5ea084f46252f2ecff71772ac19674,2019-11-08 18:33:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGamma1pTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,19,27,"Fixed checkstyle in gamma.

Changed all classes with private constructors to final.

Updated whitespace around array initializers in tests.",MODIFY,462,2019-11
6592e777fa5ea084f46252f2ecff71772ac19674,2019-11-08 18:33:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaSumTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,84,27,"Fixed checkstyle in gamma.

Changed all classes with private constructors to final.

Updated whitespace around array initializers in tests.",MODIFY,462,2019-11
6592e777fa5ea084f46252f2ecff71772ac19674,2019-11-08 18:33:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,152,27,"Fixed checkstyle in gamma.

Changed all classes with private constructors to final.

Updated whitespace around array initializers in tests.",MODIFY,462,2019-11
6592e777fa5ea084f46252f2ecff71772ac19674,2019-11-08 18:33:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/TrigammaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,13,27,"Fixed checkstyle in gamma.

Changed all classes with private constructors to final.

Updated whitespace around array initializers in tests.",MODIFY,462,2019-11
c4bf150ab646328f666754713f1647774a8457b4,2019-11-08 18:44:52,prod,commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/BinomialCoefficient.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,1,14,Fixed checkstyle in combinatorics.,MODIFY,463,2019-11
c4bf150ab646328f666754713f1647774a8457b4,2019-11-08 18:44:52,prod,commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/BinomialCoefficientDouble.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,1,14,Fixed checkstyle in combinatorics.,MODIFY,463,2019-11
c4bf150ab646328f666754713f1647774a8457b4,2019-11-08 18:44:52,prod,commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/Combinations.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,5,14,Fixed checkstyle in combinatorics.,MODIFY,463,2019-11
c4bf150ab646328f666754713f1647774a8457b4,2019-11-08 18:44:52,prod,commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/Factorial.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,2,14,Fixed checkstyle in combinatorics.,MODIFY,463,2019-11
c4bf150ab646328f666754713f1647774a8457b4,2019-11-08 18:44:52,prod,commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/FactorialDouble.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,3,14,Fixed checkstyle in combinatorics.,MODIFY,463,2019-11
c4bf150ab646328f666754713f1647774a8457b4,2019-11-08 18:44:52,prod,commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/LogBinomialCoefficient.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,1,14,Fixed checkstyle in combinatorics.,MODIFY,463,2019-11
c4bf150ab646328f666754713f1647774a8457b4,2019-11-08 18:44:52,prod,commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/LogFactorial.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,1,14,Fixed checkstyle in combinatorics.,MODIFY,463,2019-11
c4bf150ab646328f666754713f1647774a8457b4,2019-11-08 18:44:52,test,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/BinomialCoefficientDoubleTest.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,6,14,Fixed checkstyle in combinatorics.,MODIFY,463,2019-11
c4bf150ab646328f666754713f1647774a8457b4,2019-11-08 18:44:52,test,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/BinomialCoefficientTest.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,13,14,Fixed checkstyle in combinatorics.,MODIFY,463,2019-11
c4bf150ab646328f666754713f1647774a8457b4,2019-11-08 18:44:52,test,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/CombinationsTest.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,11,14,Fixed checkstyle in combinatorics.,MODIFY,463,2019-11
c4bf150ab646328f666754713f1647774a8457b4,2019-11-08 18:44:52,test,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/FactorialDoubleTest.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,2,14,Fixed checkstyle in combinatorics.,MODIFY,463,2019-11
c4bf150ab646328f666754713f1647774a8457b4,2019-11-08 18:44:52,test,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/LogBinomialCoefficientTest.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,5,14,Fixed checkstyle in combinatorics.,MODIFY,463,2019-11
c4bf150ab646328f666754713f1647774a8457b4,2019-11-08 18:44:52,test,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/LogFactorialTest.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,1,14,Fixed checkstyle in combinatorics.,MODIFY,463,2019-11
e47e31ddcd394372dec26ba8da556b16be1a2bf0,2019-11-08 18:45:23,test,commons-numbers-complex-streams/src/test/java/org/apache/commons/numbers/complex/streams/ComplexUtilsTest.java,org/apache/commons/numbers/complex/streams,commons-numbers-complex-streams,0,4,Suppression of ConstantName is in the global checkstyle configuration.,MODIFY,464,2019-11
e47e31ddcd394372dec26ba8da556b16be1a2bf0,2019-11-08 18:45:23,test,commons-numbers-complex/src/test/java/org/apache/commons/numbers/complex/CStandardTest.java,org/apache/commons/numbers/complex,commons-numbers-complex,0,4,Suppression of ConstantName is in the global checkstyle configuration.,MODIFY,464,2019-11
e47e31ddcd394372dec26ba8da556b16be1a2bf0,2019-11-08 18:45:23,test,commons-numbers-complex/src/test/java/org/apache/commons/numbers/complex/ComplexTest.java,org/apache/commons/numbers/complex,commons-numbers-complex,0,4,Suppression of ConstantName is in the global checkstyle configuration.,MODIFY,464,2019-11
e47e31ddcd394372dec26ba8da556b16be1a2bf0,2019-11-08 18:45:23,test,commons-numbers-fraction/src/test/java/org/apache/commons/numbers/fraction/CommonTestCases.java,org/apache/commons/numbers/fraction,commons-numbers-fraction,0,4,Suppression of ConstantName is in the global checkstyle configuration.,MODIFY,464,2019-11
7b1b38167c9241462cd08578a37d63d5cd9b7a04,2019-11-08 20:28:15,prod,commons-numbers-complex/src/main/java/org/apache/commons/numbers/complex/Complex.java,org/apache/commons/numbers/complex,commons-numbers-complex,10,1,Fix Javadoc using <code> tags.,MODIFY,465,2019-11
0569f2394dd4117c8ad9872befc923e0add2f593,2019-11-08 20:36:03,prod,commons-numbers-field/src/main/java/org/apache/commons/numbers/field/BigFractionField.java,org/apache/commons/numbers/field,commons-numbers-field,1,6,Fixed checkstyle for field.,MODIFY,466,2019-11
0569f2394dd4117c8ad9872befc923e0add2f593,2019-11-08 20:36:03,prod,commons-numbers-field/src/main/java/org/apache/commons/numbers/field/FP64.java,org/apache/commons/numbers/field,commons-numbers-field,3,6,Fixed checkstyle for field.,MODIFY,466,2019-11
0569f2394dd4117c8ad9872befc923e0add2f593,2019-11-08 20:36:03,prod,commons-numbers-field/src/main/java/org/apache/commons/numbers/field/FP64Field.java,org/apache/commons/numbers/field,commons-numbers-field,3,6,Fixed checkstyle for field.,MODIFY,466,2019-11
0569f2394dd4117c8ad9872befc923e0add2f593,2019-11-08 20:36:03,prod,commons-numbers-field/src/main/java/org/apache/commons/numbers/field/FractionField.java,org/apache/commons/numbers/field,commons-numbers-field,1,6,Fixed checkstyle for field.,MODIFY,466,2019-11
0569f2394dd4117c8ad9872befc923e0add2f593,2019-11-08 20:36:03,test,commons-numbers-field/src/test/java/org/apache/commons/numbers/field/FieldTestData.java,org/apache/commons/numbers/field,commons-numbers-field,4,6,Fixed checkstyle for field.,MODIFY,466,2019-11
0569f2394dd4117c8ad9872befc923e0add2f593,2019-11-08 20:36:03,test,commons-numbers-field/src/test/java/org/apache/commons/numbers/field/FieldsList.java,org/apache/commons/numbers/field,commons-numbers-field,0,6,Fixed checkstyle for field.,MODIFY,466,2019-11
39e6c29936c5160f547e56ecb15b3a936e75cf13,2019-11-08 20:39:01,test,commons-numbers-rootfinder/src/test/java/org/apache/commons/numbers/rootfinder/BrentSolverTest.java,org/apache/commons/numbers/rootfinder,commons-numbers-rootfinder,13,2,Fixed checkstyle for rootfinder.,MODIFY,467,2019-11
39e6c29936c5160f547e56ecb15b3a936e75cf13,2019-11-08 20:39:01,test,commons-numbers-rootfinder/src/test/java/org/apache/commons/numbers/rootfinder/MonitoredFunction.java,org/apache/commons/numbers/rootfinder,commons-numbers-rootfinder,5,2,Fixed checkstyle for rootfinder.,MODIFY,467,2019-11
fa56e252a896d7718656c4cd1e14037719003e6c,2019-11-08 20:41:46,prod,commons-numbers-angle/src/main/java/org/apache/commons/numbers/angle/PlaneAngle.java,org/apache/commons/numbers/angle,commons-numbers-angle,6,4,Fixed checkstyle for angle.,MODIFY,468,2019-11
fa56e252a896d7718656c4cd1e14037719003e6c,2019-11-08 20:41:46,prod,commons-numbers-angle/src/main/java/org/apache/commons/numbers/angle/PlaneAngleRadians.java,org/apache/commons/numbers/angle,commons-numbers-angle,1,4,Fixed checkstyle for angle.,MODIFY,468,2019-11
fa56e252a896d7718656c4cd1e14037719003e6c,2019-11-08 20:41:46,test,commons-numbers-angle/src/test/java/org/apache/commons/numbers/angle/PlaneAngleRadiansTest.java,org/apache/commons/numbers/angle,commons-numbers-angle,13,4,Fixed checkstyle for angle.,MODIFY,468,2019-11
fa56e252a896d7718656c4cd1e14037719003e6c,2019-11-08 20:41:46,test,commons-numbers-angle/src/test/java/org/apache/commons/numbers/angle/PlaneAngleTest.java,org/apache/commons/numbers/angle,commons-numbers-angle,14,4,Fixed checkstyle for angle.,MODIFY,468,2019-11
b5fedf92a41dbab2940144ce8bd819d06cbb5cd5,2019-11-08 20:50:54,prod,commons-numbers-arrays/src/main/java/org/apache/commons/numbers/arrays/CosAngle.java,org/apache/commons/numbers/arrays,commons-numbers-arrays,1,7,Fixed checkstyle for arrays.,MODIFY,469,2019-11
b5fedf92a41dbab2940144ce8bd819d06cbb5cd5,2019-11-08 20:50:54,prod,commons-numbers-arrays/src/main/java/org/apache/commons/numbers/arrays/LinearCombination.java,org/apache/commons/numbers/arrays,commons-numbers-arrays,1,7,Fixed checkstyle for arrays.,MODIFY,469,2019-11
b5fedf92a41dbab2940144ce8bd819d06cbb5cd5,2019-11-08 20:50:54,prod,commons-numbers-arrays/src/main/java/org/apache/commons/numbers/arrays/SafeNorm.java,org/apache/commons/numbers/arrays,commons-numbers-arrays,1,7,Fixed checkstyle for arrays.,MODIFY,469,2019-11
b5fedf92a41dbab2940144ce8bd819d06cbb5cd5,2019-11-08 20:50:54,test,commons-numbers-arrays/src/test/java/org/apache/commons/numbers/arrays/CosAngleTest.java,org/apache/commons/numbers/arrays,commons-numbers-arrays,23,7,Fixed checkstyle for arrays.,MODIFY,469,2019-11
b5fedf92a41dbab2940144ce8bd819d06cbb5cd5,2019-11-08 20:50:54,test,commons-numbers-arrays/src/test/java/org/apache/commons/numbers/arrays/LinearCombinationTest.java,org/apache/commons/numbers/arrays,commons-numbers-arrays,39,7,Fixed checkstyle for arrays.,MODIFY,469,2019-11
b5fedf92a41dbab2940144ce8bd819d06cbb5cd5,2019-11-08 20:50:54,test,commons-numbers-arrays/src/test/java/org/apache/commons/numbers/arrays/SafeNormTest.java,org/apache/commons/numbers/arrays,commons-numbers-arrays,20,7,Fixed checkstyle for arrays.,MODIFY,469,2019-11
92073bc7c48d07e796f744a407c4a97854667072,2019-11-08 21:16:44,test,commons-numbers-fraction/src/test/java/org/apache/commons/numbers/fraction/FractionTest.java,org/apache/commons/numbers/fraction,commons-numbers-fraction,112,1,Fix nested blocks in FractionTest.,MODIFY,470,2019-11
9e0772fdb0f3d46315d1efec8c9beaeb86e93aea,2019-11-08 21:21:19,test,commons-numbers-core/src/test/java/org/apache/commons/numbers/core/PrecisionTest.java,org/apache/commons/numbers/core,commons-numbers-core,12,1,Removed ParenPad checkstyle violations.,MODIFY,471,2019-11
4bbadc7c14dde105b231a23ad0a824346db052b7,2019-11-08 21:24:57,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogBetaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,114,1,Reorder test data to remove checkstyle DeclarationOrder violation.,MODIFY,472,2019-11
b2917ede83fce0aff88615da77a977fbc56153cc,2019-11-08 21:56:56,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/InverseErf.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,7,2,"Change !Double.isInfinite(w) to w < Infinity and w == Infinity.

Adds explicit edge case for NaN.

This change removes the potential two boolean tests in Double.isInfinite
to two if statements. The number of test is the same but the case for
NaN is handled explicitly.

Change suggested from PMD analysis.",MODIFY,473,2019-11
b2917ede83fce0aff88615da77a977fbc56153cc,2019-11-08 21:56:56,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,2,"Change !Double.isInfinite(w) to w < Infinity and w == Infinity.

Adds explicit edge case for NaN.

This change removes the potential two boolean tests in Double.isInfinite
to two if statements. The number of test is the same but the case for
NaN is handled explicitly.

Change suggested from PMD analysis.",MODIFY,473,2019-11
b7420d0d45e80f9cea4b13614bc1746da6234ac9,2019-11-08 22:41:00,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Erf.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,4,5,"Use constants for magic numbers.

Allow some gamma classes to use magic numbers in PMD rules.",MODIFY,474,2019-11
b7420d0d45e80f9cea4b13614bc1746da6234ac9,2019-11-08 22:41:00,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Erfc.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,4,5,"Use constants for magic numbers.

Allow some gamma classes to use magic numbers in PMD rules.",MODIFY,474,2019-11
b7420d0d45e80f9cea4b13614bc1746da6234ac9,2019-11-08 22:41:00,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Gamma.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,4,5,"Use constants for magic numbers.

Allow some gamma classes to use magic numbers in PMD rules.",MODIFY,474,2019-11
b7420d0d45e80f9cea4b13614bc1746da6234ac9,2019-11-08 22:41:00,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/LogBeta.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,22,5,"Use constants for magic numbers.

Allow some gamma classes to use magic numbers in PMD rules.",MODIFY,474,2019-11
8dbb6c7f361098a8b3279c8dc1dd7e97f66e4f5f,2019-11-08 22:49:24,prod,commons-numbers-fraction/src/main/java/org/apache/commons/numbers/fraction/BigFraction.java,org/apache/commons/numbers/fraction,commons-numbers-fraction,15,2,"PMD fixes for BigFraction/Fraction.

Removed unused fields.
Add Overrides.
Don't use if (x != y) else ...",MODIFY,475,2019-11
8dbb6c7f361098a8b3279c8dc1dd7e97f66e4f5f,2019-11-08 22:49:24,prod,commons-numbers-fraction/src/main/java/org/apache/commons/numbers/fraction/Fraction.java,org/apache/commons/numbers/fraction,commons-numbers-fraction,13,2,"PMD fixes for BigFraction/Fraction.

Removed unused fields.
Add Overrides.
Don't use if (x != y) else ...",MODIFY,475,2019-11
285d81198fdbeb1946dfcf8ec6207008f0047069,2019-11-08 22:54:46,prod,commons-numbers-complex-streams/src/main/java/org/apache/commons/numbers/complex/streams/ComplexUtils.java,org/apache/commons/numbers/complex/streams,commons-numbers-complex-streams,55,1,"PMD code clean-up for ComplexUtils.

Use final.
Use constants for magic numbers.",MODIFY,476,2019-11
7b1b7bf71e6fb819cf74762472dc263d8f2e1f80,2019-11-08 23:04:35,prod,commons-numbers-core/src/main/java/org/apache/commons/numbers/core/ArithmeticUtils.java,org/apache/commons/numbers/core,commons-numbers-core,14,1,"PMD clean-up for ArithmeticUtils.

Use final.
Avoid reassigning params.",MODIFY,477,2019-11
496ba7b9524ae76a5bf95c2340a174b3a748f262,2019-11-08 23:16:02,prod,commons-numbers-complex/src/main/java/org/apache/commons/numbers/complex/Complex.java,org/apache/commons/numbers/complex,commons-numbers-complex,16,2,"Fix PMD violations for Complex.

Preserve exception stack trace.
Use final.
Avoid magic numbers.",MODIFY,478,2019-11
2d35bfc0a51741fb6cd825ae8b8e3d25abafcb88,2019-11-08 23:20:34,prod,commons-numbers-primes/src/main/java/org/apache/commons/numbers/primes/Primes.java,org/apache/commons/numbers/primes,commons-numbers-primes,1,2,Use final.,MODIFY,479,2019-11
2d35bfc0a51741fb6cd825ae8b8e3d25abafcb88,2019-11-08 23:20:34,prod,commons-numbers-primes/src/main/java/org/apache/commons/numbers/primes/SmallPrimes.java,org/apache/commons/numbers/primes,commons-numbers-primes,9,2,Use final.,MODIFY,479,2019-11
d753d1910e95fc0f8def1f1509a4dc3962f5aba8,2019-11-08 23:21:46,prod,commons-numbers-quaternion/src/main/java/org/apache/commons/numbers/quaternion/Slerp.java,org/apache/commons/numbers/quaternion,commons-numbers-quaternion,0,1,Remove implicit constructor.,MODIFY,480,2019-11
4a5568e5f1484967d40d727150b835fef2400113,2019-11-08 23:52:10,prod,commons-numbers-quaternion/src/main/java/org/apache/commons/numbers/quaternion/Quaternion.java,org/apache/commons/numbers/quaternion,commons-numbers-quaternion,31,1,"PMD code clean-up.

Preserve exceptions.
Rearrange field declarations.
Avoid magic numbers.
Renamed 'isUnit' predicate to avoid the naming convention for boolean
fields.",MODIFY,481,2019-11
39988044becf83861fa7da485ab1bd217ec31d4c,2019-11-09 08:07:46,prod,commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/LogFactorial.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,1,1,Avoid integer math to create the double value passed to LogGamma.,MODIFY,482,2019-11
886b6aefbb9dfdcd53214d26777170a91d480c21,2019-11-09 08:46:19,prod,commons-numbers-arrays/src/main/java/org/apache/commons/numbers/arrays/SafeNorm.java,org/apache/commons/numbers/arrays,commons-numbers-arrays,7,1,Use final.,MODIFY,483,2019-11
3be23775678979d05cf5dc9b94e143af0f12c8f8,2019-11-09 08:49:30,prod,commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/FactorialDouble.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,2,1,Use final.,MODIFY,484,2019-11
45e35999b685656addefb8b7fff4a49c2970e364,2019-11-10 15:37:20,prod,commons-numbers-complex/src/main/java/org/apache/commons/numbers/complex/Complex.java,org/apache/commons/numbers/complex,commons-numbers-complex,60,2,"Update Complex equals(Object) and hashCode().

The two methods are now equivalent to using java.util.Arrays to perform
the computation on an array of the real and imaginary components as if
using:

Arrays.equals(
  new double[]{c1.real(), c1.imaginary()},
  new double[]{c2.real(), c2.imaginary()},
  );

Arrays.hashCode(new double[]{real, imaginary});

This change does not alter the code of Complex.equals(Object) but
significantly updates the javadoc and tests for the equals method.

The hashCode() method has been updated to compute a different hash.
Tests have been extended to check the hash is computed as expected.",MODIFY,485,2019-11
45e35999b685656addefb8b7fff4a49c2970e364,2019-11-10 15:37:20,test,commons-numbers-complex/src/test/java/org/apache/commons/numbers/complex/ComplexTest.java,org/apache/commons/numbers/complex,commons-numbers-complex,213,2,"Update Complex equals(Object) and hashCode().

The two methods are now equivalent to using java.util.Arrays to perform
the computation on an array of the real and imaginary components as if
using:

Arrays.equals(
  new double[]{c1.real(), c1.imaginary()},
  new double[]{c2.real(), c2.imaginary()},
  );

Arrays.hashCode(new double[]{real, imaginary});

This change does not alter the code of Complex.equals(Object) but
significantly updates the javadoc and tests for the equals method.

The hashCode() method has been updated to compute a different hash.
Tests have been extended to check the hash is computed as expected.",MODIFY,485,2019-11
f473b68f79e34257922b6ee305e7f889b72f847d,2019-11-28 00:48:01,prod,commons-numbers-angle/src/main/java/org/apache/commons/numbers/angle/PlaneAngle.java,org/apache/commons/numbers/angle,commons-numbers-angle,1,3,Common constants for angles in radians.,MODIFY,486,2019-11
f473b68f79e34257922b6ee305e7f889b72f847d,2019-11-28 00:48:01,prod,commons-numbers-angle/src/main/java/org/apache/commons/numbers/angle/PlaneAngleRadians.java,org/apache/commons/numbers/angle,commons-numbers-angle,15,3,Common constants for angles in radians.,MODIFY,486,2019-11
f473b68f79e34257922b6ee305e7f889b72f847d,2019-11-28 00:48:01,test,commons-numbers-angle/src/test/java/org/apache/commons/numbers/angle/PlaneAngleRadiansTest.java,org/apache/commons/numbers/angle,commons-numbers-angle,67,3,Common constants for angles in radians.,MODIFY,486,2019-11
017e03819b61b00ec702ede9264892b849b8b9a9,2019-11-29 11:44:11,test,commons-numbers-angle/src/test/java/org/apache/commons/numbers/angle/PlaneAngleRadiansTest.java,org/apache/commons/numbers/angle,commons-numbers-angle,21,1,"Order of arguments in Junit assertions.

Reported by ""sonarcloud.io"".",MODIFY,487,2019-11
fc1291e1adb97705d1100cff43f8a8e3a32bad86,2019-11-29 11:52:09,prod,commons-numbers-fraction/src/main/java/org/apache/commons/numbers/fraction/BigFraction.java,org/apache/commons/numbers/fraction,commons-numbers-fraction,2,1,Javadoc.,MODIFY,488,2019-11
5791e5b0ff2c2056b22481ef513ddef86de6ddad,2019-11-29 12:01:38,prod,commons-numbers-quaternion/src/main/java/org/apache/commons/numbers/quaternion/Quaternion.java,org/apache/commons/numbers/quaternion,commons-numbers-quaternion,1,1,"Alias should call ""primary"" method.

Reported by ""sonarcloud.io"".",MODIFY,489,2019-11
4860e9d7b134650d738c51670d432221903104a8,2019-11-29 13:23:21,prod,commons-numbers-fraction/src/main/java/org/apache/commons/numbers/fraction/BigFraction.java,org/apache/commons/numbers/fraction,commons-numbers-fraction,1,1,"Ensure ""long"" arithmetics.

Reported by ""sonarcloud.io"".",MODIFY,490,2019-11
5b09ec74f19be133e9084e2542b4efd682e81de6,2019-11-30 03:25:05,prod,commons-numbers-angle/src/main/java/org/apache/commons/numbers/angle/PlaneAngleRadians.java,org/apache/commons/numbers/angle,commons-numbers-angle,0,2,Removed redundant fields.,MODIFY,491,2019-11
5b09ec74f19be133e9084e2542b4efd682e81de6,2019-11-30 03:25:05,test,commons-numbers-angle/src/test/java/org/apache/commons/numbers/angle/PlaneAngleRadiansTest.java,org/apache/commons/numbers/angle,commons-numbers-angle,5,2,Removed redundant fields.,MODIFY,491,2019-11
5d27e75e787353a885814195eb77552a66aeec54,2019-11-30 12:26:54,test,commons-numbers-arrays/src/test/java/org/apache/commons/numbers/arrays/SafeNormTest.java,org/apache/commons/numbers/arrays,commons-numbers-arrays,18,1,Add (trivial) test.,MODIFY,492,2019-11
152c0eb8c715964e2f35091e374add68ea6bb887,2019-12-04 17:56:52,prod,commons-numbers-complex/src/main/java/org/apache/commons/numbers/complex/Complex.java,org/apache/commons/numbers/complex,commons-numbers-complex,338,2,"Complex: Increase ISO C99 compliance.

Explicit testing of the conjugate equalities. These are implemented for
zero and +/- infinity for the imaginary part.",MODIFY,493,2019-12
152c0eb8c715964e2f35091e374add68ea6bb887,2019-12-04 17:56:52,test,commons-numbers-complex/src/test/java/org/apache/commons/numbers/complex/CStandardTest.java,org/apache/commons/numbers/complex,commons-numbers-complex,401,2,"Complex: Increase ISO C99 compliance.

Explicit testing of the conjugate equalities. These are implemented for
zero and +/- infinity for the imaginary part.",MODIFY,493,2019-12
9838beb06a94f020525e2a7a03fd8f2d8df7d160,2019-12-04 18:04:26,test,commons-numbers-complex/src/test/java/org/apache/commons/numbers/complex/ComplexTest.java,org/apache/commons/numbers/complex,commons-numbers-complex,1,1,Fixed Complex log10 test.,MODIFY,494,2019-12
